"DVSA5201 Theory car pass rates by gender, month and DTC",,,,,,,,,,,
,,,,,,,,,,,
Time Period Captured,April 2018 to March 2019,,,,,,,,,,
,,,,,,,,,,,
,Male tests,,,,Female tests ,,,,Total tests,,
 ,Conducted,Passes,Pass rate (%),,Conducted,Passes,Pass rate (%),,Conducted,Passes,Pass rate (%)
Aberdeen,,,,,,,,,,,
December 2018,291,122,41.9, ,256,114,44.5, ,547,236,43.1
January 2019,378,167,44.2, ,312,141,45.2, ,690,308,44.6
February 2019,374,178,47.6, ,339,170,50.1, ,713,348,48.8
March 2019,398,166,41.7, ,339,159,46.9, ,737,325,44.1
Gloucester,4322,1889,43.7, ,4014,1909,47.6, ,8336,3798,45.6
 ,,,,,,,,,,,
Grantham,,,,,,,,,,,
April 2018,158,87,55.1, ,159,87,54.7, ,317,174,54.9
May 2018,176,90,51.1, ,183,94,51.4, ,359,184,51.3
June 2018,158,74,46.8, ,143,71,49.7, ,301,145,48.2
July 2018,98,41,41.8, ,98,48,49.0, ,196,89,45.4
August 2018,212,104,49.1, ,196,94,48.0, ,408,198,48.5
September 2018,182,89,48.9, ,146,75,51.4, ,328,164,50.0
October 2018,178,81,45.5, ,176,87,49.4, ,354,168,47.5
November 2018,199,97,48.7, ,188,84,44.7, ,387,181,46.8
December 2018,175,73,41.7, ,135,60,44.4, ,310,133,42.9
January 2019,154,74,48.1, ,107,49,45.8, ,261,123,47.1
February 2019,160,80,50.0, ,138,69,50.0, ,298,149,50.0
March 2019,226,99,43.8, ,192,92,47.9, ,418,191,45.7
Grantham,2076,989,47.6, ,1861,910,48.9, ,3937,1899,48.2
 ,,,,,,,,,,,
Greenock,,,,,,,,,,,
April 2018,112,60,53.6, ,128,64,50.0, ,240,124,51.7
May 2018,98,46,46.9, ,114,47,41.2, ,212,93,43.9
June 2018,151,67,44.4, ,140,65,46.4, ,291,132,45.4
July 2018,128,73,57.0, ,136,84,61.8, ,265,158,59.6
August 2018,142,69,48.6, ,121,64,52.9, ,263,133,50.6
September 2018,145,78,53.8, ,113,63,55.8, ,258,141,54.7
October 2018,168,86,51.2, ,141,73,51.8, ,309,159,51.5
November 2018,173,76,43.9, ,157,81,51.6, ,330,157,47.6
December 2018,157,64,40.8, ,129,69,53.5, ,286,133,46.5
January 2019,131,59,45.0, ,107,49,45.8, ,238,108,45.4
February 2019,125,55,44.0, ,109,49,45.0, ,234,104,44.4
March 2019,137,79,57.7, ,165,91,55.2, ,302,170,56.3
Greenock,1667,812,48.7, ,1560,799,51.2, ,3228,1612,49.9
 ,,,,,,,,,,,
Grimsby,,,,,,,,,,,
April 2018,294,116,39.5, ,248,133,53.6, ,542,249,45.9
May 2018,400,173,43.3, ,322,160,49.7, ,722,333,46.1
June 2018,237,102,43.0, ,242,119,49.2, ,479,221,46.1
July 2018,236,113,47.9, ,222,107,48.2, ,458,220,48.0
August 2018,315,147,46.7, ,298,144,48.3, ,613,291,47.5
September 2018,229,81,35.4, ,230,98,42.6, ,459,179,39.0
October 2018,258,108,41.9, ,226,101,44.7, ,484,209,43.2
November 2018,292,114,39.0, ,247,106,42.9, ,540,221,40.9
December 2018,224,81,36.2, ,199,114,57.3, ,423,195,46.1
January 2019,210,85,40.5, ,180,85,47.2, ,390,170,43.6
February 2019,235,110,46.8, ,246,107,43.5, ,481,217,45.1
March 2019,285,124,43.5, ,278,133,47.8, ,563,257,45.6
Grimsby,3215,1354,42.1, ,2938,1407,47.9, ,6154,2762,44.9
 ,,,,,,,,,,,
Guildford,,,,,,,,,,,
April 2018,468,242,51.7, ,500,317,63.4, ,968,559,57.7
May 2018,623,322,51.7, ,565,285,50.4, ,1188,607,51.1
June 2018,485,278,57.3, ,504,280,55.6, ,989,558,56.4
July 2018,524,278,53.1, ,527,305,57.9, ,1051,583,55.5
August 2018,560,313,55.9, ,560,338,60.4, ,1120,651,58.1
September 2018,454,243,53.5, ,442,265,60.0, ,896,508,56.7
October 2018,555,289,52.1, ,519,296,57.0, ,1074,585,54.5
November 2018,509,244,47.9, ,472,249,52.8, ,982,494,50.3
December 2018,415,198,47.7, ,354,198,55.9, ,769,396,51.5
January 2019,579,283,48.9, ,486,277,57.0, ,1065,560,52.6
February 2019,589,310,52.6, ,512,292,57.0, ,1101,602,54.7
March 2019,534,270,50.6, ,545,322,59.1, ,1079,592,54.9
Guildford,6295,3270,51.9, ,5986,3424,57.2, ,12282,6695,54.5
 ,,,,,,,,,,,
Harlow,,,,,,,,,,,
April 2018,505,252,49.9, ,455,236,51.9, ,960,488,50.8
May 2018,447,224,50.1, ,521,230,44.1, ,968,454,46.9
June 2018,489,208,42.5, ,433,220,50.8, ,922,428,46.4
July 2018,485,226,46.6, ,482,249,51.7, ,967,475,49.1
August 2018,451,209,46.3, ,451,246,54.5, ,902,455,50.4
September 2018,420,209,49.8, ,432,212,49.1, ,852,421,49.4
October 2018,528,262,49.6, ,526,248,47.1, ,1054,510,48.4
November 2018,466,202,43.3, ,430,207,48.1, ,896,409,45.6
December 2018,451,219,48.6, ,425,198,46.6, ,876,417,47.6
January 2019,478,231,48.3, ,396,196,49.5, ,874,427,48.9
February 2019,405,188,46.4, ,372,180,48.4, ,777,368,47.4
March 2019,414,194,46.9, ,436,222,50.9, ,850,416,48.9
Harlow,5539,2624,47.4, ,5359,2644,49.3, ,10898,5268,48.3
 ,,,,,,,,,,,
Harrogate,,,,,,,,,,,
April 2018,220,110,50.0, ,194,107,55.2, ,414,217,52.4
May 2018,310,155,50.0, ,258,144,55.8, ,568,299,52.6
June 2018,206,109,52.9, ,186,108,58.1, ,392,217,55.4
July 2018,211,105,49.8, ,211,113,53.6, ,422,218,51.7
August 2018,294,159,54.1, ,247,146,59.1, ,541,305,56.4
September 2018,151,72,47.7, ,158,93,58.9, ,309,165,53.4
October 2018,278,144,51.8, ,213,131,61.5, ,491,275,56.0
November 2018,267,123,46.1, ,197,97,49.2, ,464,220,47.4
December 2018,205,89,43.4, ,176,101,57.4, ,381,190,49.9
January 2019,177,97,54.8, ,165,84,50.9, ,342,181,52.9
February 2019,166,88,53.0, ,188,111,59.0, ,354,199,56.2
March 2019,224,108,48.2, ,216,135,62.5, ,440,243,55.2
Harrogate,2709,1359,50.2, ,2409,1370,56.9, ,5118,2729,53.3
 ,,,,,,,,,,,
Hastings,,,,,,,,,,,
April 2018,251,123,49.0, ,228,122,53.5, ,479,245,51.1
May 2018,214,102,47.7, ,206,98,47.6, ,420,200,47.6
June 2018,203,93,45.8, ,201,104,51.7, ,404,197,48.8
July 2018,287,139,48.4, ,313,168,53.7, ,600,307,51.2
August 2018,233,111,47.6, ,205,119,58.0, ,438,230,52.5
September 2018,267,117,43.8, ,195,109,55.9, ,462,226,48.9
October 2018,298,135,45.3, ,248,127,51.2, ,546,262,48.0
November 2018,242,99,40.9, ,192,94,49.0, ,434,193,44.5
December 2018,215,93,43.3, ,159,75,47.2, ,374,168,44.9
January 2019,243,128,52.7, ,195,97,49.7, ,438,225,51.4
February 2019,279,129,46.2, ,236,132,55.9, ,515,261,50.7
March 2019,231,109,47.2, ,228,116,50.9, ,459,225,49.0
Hastings,2963,1378,46.5, ,2606,1361,52.2, ,5569,2739,49.2
 ,,,,,,,,,,,
Haverfordwest,,,,,,,,,,,
April 2018,174,72,41.4, ,142,71,50.0, ,316,143,45.3
May 2018,212,91,42.9, ,170,79,46.5, ,382,170,44.5
June 2018,160,74,46.3, ,161,83,51.6, ,321,157,48.9
July 2018,183,79,43.2, ,176,82,46.6, ,359,161,44.8
August 2018,186,94,50.5, ,159,83,52.2, ,345,177,51.3
September 2018,143,63,44.1, ,129,62,48.1, ,272,125,46.0
October 2018,231,114,49.4, ,203,98,48.3, ,434,212,48.8
November 2018,189,86,45.5, ,158,80,50.6, ,347,166,47.8
December 2018,149,78,52.3, ,147,75,51.0, ,296,153,51.7
January 2019,155,66,42.6, ,138,65,47.1, ,293,131,44.7
February 2019,214,107,50.0, ,156,73,46.8, ,370,180,48.6
March 2019,175,79,45.1, ,190,99,52.1, ,365,178,48.8
Haverfordwest,2171,1003,46.2, ,1929,950,49.2, ,4100,1953,47.6
 ,,,,,,,,,,,
Helmsdale,,,,,,,,,,,
May 2018,..,..,50.0, ,..,..,66.7, ,10,6,60.0
July 2018,..,..,.., ,..,..,.., ,..,..,66.7
September 2018,..,..,71.4, ,..,..,60.0, ,12,8,66.7
November 2018,..,..,0.0, ,..,..,83.3, ,..,..,71.4
January 2019,..,..,66.7, ,..,..,25.0, ,..,..,50.0
March 2019,..,..,75.0, ,..,..,66.7, ,..,..,71.4
Helmsdale,26,16,61.5, ,26,17,65.4, ,52,33,63.5
 ,,,,,,,,,,,
Hereford,,,,,,,,,,,
April 2018,166,62,37.3, ,150,89,59.3, ,316,151,47.8
May 2018,242,104,43.0, ,239,120,50.2, ,481,224,46.6
June 2018,255,106,41.6, ,213,106,49.8, ,468,212,45.3
July 2018,220,95,43.2, ,198,96,48.5, ,418,191,45.7
August 2018,206,97,47.1, ,185,102,55.1, ,391,199,50.9
September 2018,179,90,50.3, ,166,89,53.6, ,345,179,51.9
October 2018,277,131,47.3, ,266,145,54.5, ,543,276,50.8
November 2018,228,106,46.5, ,210,106,50.5, ,438,212,48.4
December 2018,234,110,47.0, ,183,94,51.4, ,417,204,48.9
January 2019,205,94,45.9, ,177,68,38.4, ,382,162,42.4
February 2019,252,109,43.3, ,226,115,50.9, ,478,224,46.9
March 2019,166,74,44.6, ,199,98,49.2, ,365,172,47.1
Hereford,2630,1178,44.8, ,2412,1228,50.9, ,5042,2406,47.7
 ,,,,,,,,,,,
Home Test,,,,,,,,,,,
April 2018,..,..,.., ,..,..,.., ,..,..,..
June 2018,..,..,.., ,..,..,.., ,..,..,..
July 2018,..,..,.., ,..,..,.., ,..,..,..
August 2018,..,..,.., ,..,..,.., ,..,..,..
September 2018,..,..,.., ,..,..,.., ,..,..,..
October 2018,..,..,.., ,..,..,.., ,..,..,..
February 2019,..,..,.., ,..,..,.., ,..,..,..
March 2019,..,..,.., ,..,..,.., ,..,..,..
Home Test,..,..,55.6, ,..,..,..,..,11,7,63.6
 ,,,,,,,,,,,
Huddersfield,,,,,,,,,,,
April 2018,630,291,46.2, ,612,285,46.6, ,1242,576,46.4
May 2018,725,309,42.6, ,698,312,44.7, ,1423,621,43.6
June 2018,563,221,39.3, ,562,245,43.6, ,1125,466,41.4
July 2018,617,263,42.6, ,625,321,51.4, ,1242,584,47.0
August 2018,708,326,46.0, ,697,364,52.2, ,1405,690,49.1
September 2018,525,252,48.0, ,509,224,44.0, ,1034,476,46.0
October 2018,616,273,44.3, ,628,266,42.4, ,1244,539,43.3
November 2018,711,303,42.6, ,774,362,46.8, ,1485,665,44.8
December 2018,631,263,41.7, ,589,252,42.8, ,1220,515,42.2
January 2019,618,258,41.7, ,587,279,47.5, ,1205,537,44.6
February 2019,558,237,42.5, ,580,269,46.4, ,1138,506,44.5
March 2019,729,306,42.0, ,722,305,42.2, ,1451,611,42.1
Huddersfield,7631,3302,43.3, ,7583,3484,45.9, ,15214,6786,44.6
 ,,,,,,,,,,,
Hull,,,,,,,,,,,
April 2018,593,258,43.5, ,486,259,53.3, ,1079,517,47.9
May 2018,701,266,37.9, ,585,289,49.4, ,1286,555,43.2
June 2018,683,281,41.1, ,601,285,47.4, ,1284,566,44.1
July 2018,675,277,41.0, ,558,269,48.2, ,1233,546,44.3
August 2018,699,300,42.9, ,603,314,52.1, ,1302,614,47.2
September 2018,551,251,45.6, ,452,200,44.2, ,1003,451,45.0
October 2018,585,269,46.0, ,498,243,48.8, ,1084,513,47.3
November 2018,556,236,42.4, ,537,255,47.5, ,1093,491,44.9
December 2018,541,242,44.7, ,445,234,52.6, ,986,476,48.3
January 2019,599,254,42.4, ,478,217,45.4, ,1077,471,43.7
February 2019,593,275,46.4, ,562,293,52.1, ,1155,568,49.2
March 2019,550,239,43.5, ,507,255,50.3, ,1059,496,46.8
Hull,7326,3148,43.0, ,6312,3113,49.3, ,13641,6264,45.9
 ,,,,,,,,,,,
Huntly,,,,,,,,,,,
May 2018,..,..,60.0, ,..,..,50.0, ,17,9,52.9
July 2018,..,..,33.3, ,..,..,71.4, ,26,14,53.8
September 2018,..,..,50.0, ,..,..,42.9, ,15,7,46.7
November 2018,..,..,20.0, ,..,..,37.5, ,26,8,30.8
January 2019,..,..,50.0, ,..,..,75.0, ,10,6,60.0
March 2019,13,8,61.5, ,13,3,23.1, ,26,11,42.3
Huntly,54,24,44.4, ,66,31,47.0, ,120,55,45.8
 ,,,,,,,,,,,
Ilford,,,,,,,,,,,
April 2018,1849,783,42.3, ,1666,717,43.0, ,3515,1500,42.7
May 2018,2055,798,38.8, ,1878,768,40.9, ,3933,1566,39.8
June 2018,2268,926,40.8, ,1876,778,41.5, ,4144,1704,41.1
July 2018,2041,900,44.1, ,1829,819,44.8, ,3870,1719,44.4
August 2018,1941,870,44.8, ,1732,819,47.3, ,3673,1689,46.0
September 2018,1635,727,44.5, ,1484,707,47.6, ,3119,1434,46.0
October 2018,1888,808,42.8, ,1783,792,44.4, ,3672,1601,43.6
November 2018,1915,751,39.2, ,1873,750,40.0, ,3788,1501,39.6
December 2018,1648,660,40.0, ,1621,664,41.0, ,3269,1324,40.5
January 2019,1928,807,41.9, ,1682,660,39.2, ,3610,1467,40.6
February 2019,2081,862,41.4, ,1923,822,42.7, ,4005,1684,42.0
March 2019,2262,937,41.4, ,2138,893,41.8, ,4400,1830,41.6
Ilford,23511,9829,41.8, ,21485,9189,42.8, ,44998,19019,42.3
 ,,,,,,,,,,,
Inverness2,,,,,,,,,,,
April 2018,245,137,55.9, ,191,108,56.5, ,437,246,56.3
May 2018,277,121,43.7, ,217,125,57.6, ,494,246,49.8
June 2018,203,103,50.7, ,213,108,50.7, ,417,211,50.6
July 2018,255,134,52.5, ,249,132,53.0, ,506,267,52.8
August 2018,249,133,53.4, ,187,94,50.3, ,436,227,52.1
September 2018,190,99,52.1, ,178,98,55.1, ,368,197,53.5
October 2018,270,129,47.8, ,212,129,60.8, ,482,258,53.5
November 2018,229,113,49.3, ,184,90,48.9, ,413,203,49.2
December 2018,178,83,46.6, ,153,87,56.9, ,331,170,51.4
January 2019,166,82,49.4, ,138,73,52.9, ,304,155,51.0
February 2019,150,62,41.3, ,143,78,54.5, ,293,140,47.8
March 2019,236,129,54.7, ,231,133,57.6, ,467,262,56.1
Inverness2,2648,1325,50.0, ,2296,1255,54.7, ,4948,2582,52.2
 ,,,,,,,,,,,
Ipswich,,,,,,,,,,,
April 2018,465,195,41.9, ,437,230,52.6, ,902,425,47.1
May 2018,475,207,43.6, ,431,186,43.2, ,906,393,43.4
June 2018,436,197,45.2, ,408,175,42.9, ,844,372,44.1
July 2018,495,230,46.5, ,465,231,49.7, ,960,461,48.0
August 2018,511,257,50.3, ,473,242,51.2, ,984,499,50.7
September 2018,407,193,47.4, ,385,186,48.3, ,792,379,47.9
October 2018,513,226,44.1, ,462,230,49.8, ,975,456,46.8
November 2018,455,209,45.9, ,445,196,44.0, ,900,405,45.0
December 2018,405,196,48.4, ,337,158,46.9, ,742,354,47.7
January 2019,396,156,39.4, ,369,182,49.3, ,765,338,44.2
February 2019,517,202,39.1, ,417,187,44.8, ,934,389,41.6
March 2019,513,218,42.5, ,438,202,46.1, ,951,420,44.2
Ipswich,5588,2486,44.5, ,5067,2405,47.5, ,10655,4891,45.9
 ,,,,,,,,,,,
Isle of Arran,,,,,,,,,,,
April 2018,..,..,.., ,..,..,66.7, ,..,..,66.7
June 2018,..,..,.., ,..,..,.., ,..,..,..
August 2018,..,..,.., ,..,..,66.7, ,..,..,66.7
October 2018,..,..,66.7, ,..,..,.., ,..,..,50.0
December 2018,..,..,.., ,..,..,.., ,..,..,50.0
February 2019,..,..,.., ,..,..,.., ,..,..,..
Isle of Arran,..,..,57.1, ,..,..,54.5, ,18,10,55.6
 ,,,,,,,,,,,
Isle of Barra,,,,,,,,,,,
May 2018,..,..,.., ,..,..,75.0, ,..,..,75.0
July 2018,..,..,50.0, ,..,..,66.7, ,..,..,60.0
September 2018,..,..,66.7, ,..,..,.., ,..,..,50.0
November 2018,..,..,.., ,..,..,.., ,..,..,..
January 2019,..,..,.., ,..,..,50.0, ,..,..,75.0
March 2019,..,..,50.0, ,..,..,.., ,..,..,75.0
Isle of Barra,11,8,72.7, ,12,8,66.7, ,23,16,69.6
 ,,,,,,,,,,,
Isle of Benbecula,,,,,,,,,,,
April 2018,..,..,57.1, ,..,..,85.7, ,14,10,71.4
June 2018,..,..,50.0, ,..,..,40.0, ,..,..,44.4
August 2018,..,..,.., ,..,..,66.7, ,14,6,42.9
October 2018,..,..,.., ,..,..,37.5, ,..,..,25.0
December 2018,..,..,57.1, ,..,..,41.7, ,19,9,47.4
February 2019,..,..,37.5, ,..,..,36.4, ,19,7,36.8
Isle of Benbecula,35,13,37.1, ,52,26,50.0, ,87,39,44.8
 ,,,,,,,,,,,
Isle of Islay,,,,,,,,,,,
May 2018,..,..,50.0, ,..,..,25.0, ,..,..,33.3
July 2018,..,..,60.0, ,..,..,.., ,..,..,42.9
September 2018,..,..,50.0, ,..,..,50.0, ,..,..,50.0
November 2018,..,..,60.0, ,..,..,71.4, ,12,8,66.7
January 2019,..,..,20.0, ,..,..,66.7, ,..,..,45.5
March 2019,..,..,.., ,..,..,.., ,..,..,..
Isle of Islay,22,12,54.5, ,23,13,56.5, ,45,25,55.6
 ,,,,,,,,,,,
Isle of Mull Salen,,,,,,,,,,,
June 2018,..,..,.., ,..,..,33.3, ,..,..,20.0
August 2018,..,..,60.0, ,..,..,.., ,..,..,71.4
December 2018,..,..,50.0, ,..,..,.., ,..,..,80.0
February 2019,..,..,.., ,..,..,.., ,..,..,..
Isle of Mull Salen,..,..,40.0, ,..,..,66.7, ,19,10,52.6
 ,,,,,,,,,,,
Isle of Scilly,,,,,,,,,,,
April 2018,..,..,.., ,..,..,.., ,..,..,..
June 2018,..,..,.., ,..,..,.., ,..,..,50.0
December 2018,..,..,.., ,..,..,.., ,..,..,..
February 2019,..,..,60.0, ,..,..,.., ,..,..,60.0
Isle of Scilly,..,..,50.0, ,..,..,.., ,..,..,55.6
 ,,,,,,,,,,,
Kendal2,,,,,,,,,,,
April 2018,103,59,57.3, ,80,46,57.5, ,183,105,57.4
May 2018,80,37,46.3, ,76,41,53.9, ,156,78,50.0
June 2018,111,46,41.4, ,94,48,51.1, ,205,94,45.9
July 2018,96,54,56.3, ,65,41,63.1, ,161,95,59.0
August 2018,70,33,47.1, ,66,42,63.6, ,136,75,55.1
September 2018,88,44,50.0, ,76,54,71.1, ,164,98,59.8
October 2018,92,41,44.6, ,88,53,60.2, ,180,94,52.2
November 2018,78,39,50.0, ,53,27,50.9, ,131,66,50.4
December 2018,91,48,52.7, ,63,36,57.1, ,154,84,54.5
January 2019,93,44,47.3, ,83,48,57.8, ,176,92,52.3
February 2019,89,60,67.4, ,63,32,50.8, ,152,92,60.5
March 2019,126,78,61.9, ,109,62,56.9, ,235,140,59.6
Kendal2,1117,583,52.2, ,916,530,57.9, ,2033,1113,54.7
 ,,,,,,,,,,,
Kings Lynn,,,,,,,,,,,
April 2018,249,107,43.0, ,245,115,46.9, ,494,222,44.9
May 2018,264,111,42.0, ,245,99,40.4, ,509,210,41.3
June 2018,227,88,38.8, ,223,103,46.2, ,450,191,42.4
July 2018,229,87,38.0, ,213,97,45.5, ,442,184,41.6
August 2018,313,132,42.2, ,299,145,48.5, ,612,277,45.3
September 2018,230,92,40.0, ,232,98,42.2, ,462,190,41.1
October 2018,292,115,39.4, ,265,118,44.5, ,557,233,41.8
November 2018,254,100,39.4, ,255,104,40.8, ,509,204,40.1
December 2018,239,111,46.4, ,212,78,36.8, ,451,189,41.9
January 2019,213,89,41.8, ,225,103,45.8, ,438,192,43.8
February 2019,247,114,46.2, ,235,105,44.7, ,482,219,45.4
March 2019,247,108,43.7, ,261,119,45.6, ,508,227,44.7
Kings Lynn,3004,1254,41.7, ,2910,1284,44.1, ,5914,2538,42.9
 ,,,,,,,,,,,
Kingston,,,,,,,,,,,
April 2018,1211,597,49.3, ,1163,628,54.0, ,2375,1225,51.6
May 2018,1368,666,48.7, ,1319,680,51.6, ,2687,1346,50.1
June 2018,1372,690,50.3, ,1359,694,51.1, ,2731,1384,50.7
July 2018,1358,714,52.6, ,1341,717,53.5, ,2699,1431,53.0
August 2018,1369,751,54.9, ,1257,704,56.0, ,2626,1455,55.4
September 2018,996,531,53.3, ,889,517,58.2, ,1886,1048,55.6
October 2018,1297,638,49.2, ,1208,667,55.2, ,2506,1306,52.1
November 2018,1386,694,50.1, ,1237,633,51.2, ,2627,1327,50.5
December 2018,1216,554,45.6, ,1132,581,51.3, ,2351,1135,48.3
January 2019,1250,619,49.5, ,1033,541,52.4, ,2284,1160,50.8
February 2019,1319,617,46.8, ,1228,639,52.0, ,2548,1257,49.3
March 2019,1433,721,50.3, ,1305,668,51.2, ,2739,1389,50.7
Kingston,15575,7792,50.0, ,14471,7669,53.0, ,30059,15463,51.4
 ,,,,,,,,,,,
Kirkwall2,,,,,,,,,,,
May 2018,32,20,62.5, ,33,19,57.6, ,65,39,60.0
June 2018,15,8,53.3, ,21,18,85.7, ,37,27,73.0
July 2018,12,8,66.7, ,18,9,50.0, ,30,17,56.7
August 2018,11,6,54.5, ,20,12,60.0, ,31,18,58.1
September 2018,11,7,63.6, ,24,12,50.0, ,35,19,54.3
October 2018,11,6,54.5, ,12,8,66.7, ,23,14,60.9
November 2018,20,7,35.0, ,17,11,64.7, ,37,18,48.6
December 2018,15,7,46.7, ,11,9,81.8, ,26,16,61.5
January 2019,21,9,42.9, ,16,9,56.3, ,37,18,48.6
February 2019,14,10,71.4, ,17,9,52.9, ,31,19,61.3
March 2019,18,10,55.6, ,21,13,61.9, ,39,23,59.0
Kirkwall2,180,98,54.4, ,210,129,61.4, ,391,228,58.3
 ,,,,,,,,,,,
Kyle of Lochalsh,,,,,,,,,,,
April 2018,..,..,.., ,..,..,60.0, ,..,..,71.4
June 2018,..,..,40.0, ,..,..,50.0, ,..,..,46.2
August 2018,..,..,.., ,..,..,.., ,..,..,33.3
October 2018,..,..,20.0, ,..,..,33.3, ,..,..,25.0
December 2018,..,..,.., ,..,..,33.3, ,..,..,20.0
February 2019,..,..,66.7, ,..,..,50.0, ,..,..,62.5
Kyle of Lochalsh,21,10,47.6, ,23,10,43.5, ,44,20,45.5
 ,,,,,,,,,,,
Launceston,,,,,,,,,,,
April 2018,..,..,.., ,..,..,57.1, ,..,..,62.5
June 2018,..,..,33.3, ,..,..,50.0, ,..,..,40.0
August 2018,..,..,50.0, ,..,..,.., ,..,..,71.4
October 2018,..,..,33.3, ,..,..,66.7, ,..,..,50.0
December 2018,..,..,66.7, ,..,..,50.0, ,..,..,60.0
February 2019,..,..,57.1, ,..,..,25.0, ,..,..,45.5
Launceston,21,11,52.4, ,21,12,57.1, ,42,23,54.8
 ,,,,,,,,,,,
Leeds,,,,,,,,,,,
April 2018,1408,651,46.2, ,1281,673,52.5, ,2690,1324,49.2
May 2018,1520,643,42.3, ,1351,646,47.8, ,2873,1290,44.9
June 2018,1288,573,44.5, ,1214,626,51.6, ,2504,1200,47.9
July 2018,1502,656,43.7, ,1404,693,49.4, ,2908,1350,46.4
August 2018,1546,684,44.2, ,1456,778,53.4, ,3004,1463,48.7
September 2018,1276,559,43.8, ,1168,567,48.5, ,2446,1128,46.1
October 2018,1508,671,44.5, ,1428,686,48.0, ,2936,1357,46.2
November 2018,1519,629,41.4, ,1402,630,44.9, ,2921,1259,43.1
December 2018,1399,596,42.6, ,1323,616,46.6, ,2723,1212,44.5
January 2019,1405,572,40.7, ,1241,566,45.6, ,2647,1139,43.0
February 2019,1382,620,44.9, ,1308,643,49.2, ,2690,1263,47.0
March 2019,1594,714,44.8, ,1492,694,46.5, ,3086,1408,45.6
Leeds,17347,7568,43.6, ,16068,7818,48.7, ,33428,15393,46.0
 ,,,,,,,,,,,
Leicester,,,,,,,,,,,
April 2018,1377,563,40.9, ,1206,598,49.6, ,2583,1161,44.9
May 2018,1521,614,40.4, ,1399,621,44.4, ,2920,1235,42.3
June 2018,1271,537,42.3, ,1138,481,42.3, ,2409,1018,42.3
July 2018,1470,620,42.2, ,1355,638,47.1, ,2825,1258,44.5
August 2018,1478,643,43.5, ,1261,605,48.0, ,2739,1248,45.6
September 2018,1365,572,41.9, ,1133,505,44.6, ,2498,1077,43.1
October 2018,1437,602,41.9, ,1367,622,45.5, ,2804,1224,43.7
November 2018,1578,613,38.8, ,1332,580,43.5, ,2910,1193,41.0
December 2018,1293,487,37.7, ,1257,543,43.2, ,2550,1030,40.4
January 2019,1224,453,37.0, ,1034,436,42.2, ,2258,889,39.4
February 2019,1406,595,42.3, ,1275,569,44.6, ,2682,1164,43.4
March 2019,1418,561,39.6, ,1413,636,45.0, ,2831,1197,42.3
Leicester,16838,6860,40.7, ,15170,6834,45.0, ,32009,13694,42.8
 ,,,,,,,,,,,
Lerwick2,,,,,,,,,,,
April 2018,20,9,45.0, ,21,15,71.4, ,41,24,58.5
May 2018,21,11,52.4, ,16,10,62.5, ,37,21,56.8
June 2018,19,5,26.3, ,18,9,50.0, ,37,14,37.8
July 2018,13,9,69.2, ,20,14,70.0, ,33,23,69.7
August 2018,20,9,45.0, ,20,11,55.0, ,40,20,50.0
September 2018,21,13,61.9, ,15,10,66.7, ,36,23,63.9
October 2018,27,17,63.0, ,20,11,55.0, ,47,28,59.6
November 2018,22,13,59.1, ,21,13,61.9, ,43,26,60.5
December 2018,22,12,54.5, ,21,10,47.6, ,43,22,51.2
January 2019,19,12,63.2, ,17,11,64.7, ,36,23,63.9
February 2019,26,13,50.0, ,21,6,28.6, ,47,19,40.4
March 2019,22,7,31.8, ,20,11,55.0, ,42,18,42.9
Lerwick2,252,130,51.6, ,230,131,57.0, ,482,261,54.1
 ,,,,,,,,,,,
Leven,,,,,,,,,,,
May 2018,..,..,66.7, ,..,..,40.0, ,14,8,57.1
July 2018,..,..,60.0, ,..,..,71.4, ,12,8,66.7
September 2018,..,..,25.0, ,..,..,33.3, ,..,..,27.3
November 2018,..,..,57.1, ,..,..,50.0, ,11,6,54.5
January 2019,..,..,40.0, ,..,..,66.7, ,16,8,50.0
March 2019,..,..,60.0, ,..,..,16.7, ,..,..,36.4
Leven,44,22,50.0, ,31,15,48.4, ,75,37,49.3
 ,,,,,,,,,,,
Limehouse A,,,,,,,,,,,
April 2018,687,325,47.3, ,534,244,45.7, ,1223,570,46.6
May 2018,687,302,44.0, ,552,229,41.5, ,1242,532,42.8
June 2018,754,342,45.4, ,541,250,46.2, ,1295,592,45.7
July 2018,727,359,49.4, ,604,271,44.9, ,1331,630,47.3
August 2018,783,396,50.6, ,667,330,49.5, ,1451,727,50.1
September 2018,759,374,49.3, ,544,259,47.6, ,1304,634,48.6
October 2018,800,383,47.9, ,631,308,48.8, ,1431,691,48.3
November 2018,797,368,46.2, ,611,256,41.9, ,1408,624,44.3
December 2018,601,246,40.9, ,531,230,43.3, ,1133,476,42.0
January 2019,809,356,44.0, ,604,278,46.0, ,1414,635,44.9
February 2019,750,341,45.5, ,612,289,47.2, ,1362,630,46.3
March 2019,741,336,45.3, ,579,268,46.3, ,1320,604,45.8
Limehouse A,8895,4128,46.4, ,7010,3212,45.8, ,15914,7345,46.2
 ,,,,,,,,,,,
Limehouse B,,,,,,,,,,,
May 2018,..,..,.., ,..,..,.., ,..,..,..
Limehouse B,..,..,.., ,..,..,.., ,..,..,..
 ,,,,,,,,,,,
Limehouse C,,,,,,,,,,,
April 2018,605,305,50.4, ,336,179,53.3, ,941,484,51.4
May 2018,568,259,45.6, ,332,155,46.7, ,900,414,46.0
